id_trecho_,ano,n_focos,n_sinistros,fluxo,dist_m,taxa_sinistros,taxa_focos
158369,2020,0,0,NA,6400.894112038899,NA,NA
162108,2020,0,1,NA,749.7072728124871,NA,NA
162109,2020,0,0,NA,647.4475375593491,NA,NA
162110,2020,0,0,NA,998.0055679397345,NA,NA
162473,2020,0,0,NA,3467.1484797155326,NA,NA
158599,2020,0,11,NA,11867.837435757116,NA,NA
158590,2020,0,14,NA,8335.819574691679,NA,NA
152461,2020,2,0,NA,35084.253416433814,NA,NA
152462,2020,0,0,NA,95140.73665380958,NA,NA
152463,2020,0,0,780239.3843850001,26990.875612424024,0,0
152464,2020,1,0,780239.3843850001,28967.778192406397,0,0.04424426094395388
152465,2020,0,0,855611.6018749997,22322.735879808883,0,0
152466,2020,0,0,855611.6018749997,43749.82262974698,0,0
152467,2020,0,0,1039445.8009749998,2339.507477067589,0,0
152468,2020,0,0,450252.77333,32480.23512461867,0,0
152469,2020,0,0,416856.849765,35068.44895121433,0,0
152470,2020,0,0,600580.366265,76.98924345388644,0,0
152471,2020,0,0,794008.1468900001,24643.83182505037,0,0
152472,2020,1,0,457850.76188500004,24929.367512099296,0,0.08761224293444368
152473,2020,0,0,830140.36194,27208.710700652562,0,0
152474,2020,0,0,885536.3568250001,34520.06395681946,0,0
152475,2020,1,0,898415.2683100001,15908.812274947653,0,0.0699656895678685
152476,2020,1,0,898415.2683100001,13700.055501138873,0,0.08124573078772963
152477,2020,0,0,883818.1007099999,27849.034493231316,0,0
152478,2020,0,0,2501726.7151750005,415.5803258730231,0,0
152479,2020,0,0,1217108.74761,18453.572598720784,0,0
152480,2020,0,0,NA,2874.955367832911,NA,NA
164670,2020,0,0,NA,9588.177912395116,NA,NA
164716,2020,0,0,NA,581.4029868405761,NA,NA
152481,2020,0,0,NA,1270.7795474660613,NA,NA
164719,2020,0,0,NA,5552.10115328957,NA,NA
164718,2020,0,0,NA,1231.4397737834258,NA,NA
164717,2020,0,0,NA,19296.13559065327,NA,NA
152482,2020,0,0,896518.3527250001,4656.1870564875935,0,0
152483,2020,1,0,897212.9145099999,38096.28007039966,0,0.029256469238367586
152485,2020,0,0,608377.5707249999,13179.630120876753,0,0
152486,2020,0,0,1587765.8764050002,5815.051200654655,0,0
152487,2020,0,0,1681589.012525,16835.669537478083,0,0
152488,2020,0,0,1569411.64591,13613.75447092593,0,0
152489,2020,0,0,1463641.0841450002,10657.045527059854,0,0
152490,2020,0,0,1460329.588065,5058.361810409999,0,0
152491,2020,0,0,952107.2402550001,24692.70572991024,0,0
152492,2020,2,0,1005740.5205650001,20884.301418689196,0,0.09521910500972085
152493,2020,1,0,985758.560525,19813.34505585829,0,0.05120019791568922
152494,2020,0,0,NA,24788.68110170869,NA,NA
152495,2020,0,0,1001157.1389149999,9751.542173777052,0,0
152496,2020,0,0,1055680.1519849997,6648.518048407737,0,0
152497,2020,0,0,1055680.1519849997,15375.204450604064,0,0
152498,2020,1,0,NA,22864.39899704756,NA,NA
152499,2020,0,0,NA,17397.492600634476,NA,NA
152500,2020,0,0,NA,4366.8936366738735,NA,NA
152501,2020,0,0,NA,5373.315447760069,NA,NA
152502,2020,0,0,NA,7199.014249555843,NA,NA
152503,2020,0,0,NA,16788.75890183386,NA,NA
152504,2020,0,0,NA,10274.264764683925,NA,NA
152505,2020,0,0,NA,10436.757151104686,NA,NA
152506,2020,0,0,NA,13766.207928145202,NA,NA
152507,2020,1,0,NA,23581.010786073195,NA,NA
152508,2020,1,0,NA,40510.13391833855,NA,NA
152509,2020,0,0,4835282.385000001,8139.116930142377,0,0
152510,2020,0,0,4849165.16,15685.154454569634,0,0
152542,2020,0,5,1372222.35961,1825.6348943794046,1.995866940735081,0
162057,2020,0,25,NA,2757.2956967418622,NA,NA
162056,2020,0,11,1934826.4249749999,680.2883077860535,8.35713982050556,0
158673,2020,0,1,791967.933765,4743.160676254092,0.26621012267485217,0
152543,2020,0,0,791967.933765,15478.590191092628,0,0
152544,2020,1,0,353421.76565,11186.839656766348,0,0.2529293887527758
152545,2020,1,0,NA,101074.43161188292,NA,NA
152546,2020,0,0,NA,20758.031904049934,NA,NA
152547,2020,0,0,NA,47862.40052107845,NA,NA
152548,2020,0,0,376375.06586,33083.144330188254,0,0
152549,2020,0,0,1332182.71371,75601.92875630091,0,0
152550,2020,0,0,2320877.705075,26504.46031084509,0,0
152551,2020,0,0,1184616.3632949998,27389.184924117282,0,0
152552,2020,0,0,1152380.999935,43617.93556865575,0,0
152553,2020,0,0,1381807.034405,8623.474112653766,0,0
152554,2020,0,0,1383710.520355,19070.80573567957,0,0
152555,2020,0,0,1328243.010655,21045.403826095342,0,0
152556,2020,0,0,1328243.010655,5712.561139440791,0,0
152557,2020,0,0,1503275.5570500004,20278.723943220597,0,0
152558,2020,0,0,1386897.426605,18376.590011641616,0,0
152559,2020,0,5,986896.963405,22274.533595343037,0.22745190182079225,0
152560,2020,2,0,986896.963405,12838.667757143881,0,0.15784768713600492
152561,2020,2,0,171111.001725,19715.028374805108,0,0.5928634206397864
164543,2020,0,0,NA,6239.031709152081,NA,NA
162492,2020,0,0,NA,3871.5792473515808,NA,NA
164544,2020,0,0,NA,2119.401256658661,NA,NA
152562,2020,0,0,NA,11941.427538902686,NA,NA
164545,2020,0,0,NA,29175.99234831917,NA,NA
152563,2020,0,0,NA,20064.97895510781,NA,NA
152564,2020,0,0,242476.62334000005,18963.390195908305,0,0
152565,2020,0,0,428239.824445,32214.448988067685,0,0
152566,2020,1,0,NA,55668.23294593323,NA,NA
162405,2020,1,0,NA,27700.90441122506,NA,NA
152567,2020,0,0,NA,12259.71294903999,NA,NA
152568,2020,0,0,NA,8022.258388605757,NA,NA
158843,2020,2,0,NA,17052.52259355798,NA,NA
152569,2020,0,0,1943132.3062100003,19628.61944380356,0,0
152570,2020,1,0,1945278.9029650001,16307.588566886248,0,0.031523060634545734
152571,2020,3,0,1952153.67687,32815.00858076459,0,0.04683113996112905
152572,2020,3,1,2262750.9751,14288.474640461589,0.03092981845766251,0.09278945537298754
152511,2020,0,3,NA,1531.8775878795298,NA,NA
162113,2020,0,5,NA,3549.33085338343,NA,NA
152512,2020,0,1,1239849.13091,23273.793508279206,0.03465484663733441,0
152513,2020,0,0,995070.28905,9428.398199276238,0,0
152514,2020,0,0,1116791.65778,16014.273824606384,0,0
152515,2020,0,1,875570.234765,44603.1973364411,0.025606075342084558,0
152516,2020,0,0,875570.234765,1738.350737894976,0,0
162080,2020,0,0,1009211.516535,5951.394876301819,0,0
162079,2020,0,0,1009211.516535,9616.190231938253,0,0
152517,2020,1,0,1238150.1595700001,41966.15061796834,0,0.019245426812759352
162081,2020,0,0,1238150.1595700001,692.7269063635594,0,0
152518,2020,1,0,NA,50330.26137359528,NA,NA
152519,2020,0,0,1649703.8265149996,3149.857644579581,0,0
162512,2020,0,0,NA,25042.258040973495,NA,NA
152520,2020,0,0,921041.6679499999,38409.021622289576,0,0
152521,2020,0,0,928590.501225,16366.144747585246,0,0
152522,2020,0,0,1099357.9675049998,5361.7287181452275,0,0
152523,2020,0,0,1099357.967505,2877.138412176516,0,0
152524,2020,0,0,1279613.7365350001,4216.554515709216,0,0
152525,2020,0,0,662844.88443,25110.895940123242,0,0
152526,2020,0,0,861081.46158,33883.908895999106,0,0
152527,2020,0,0,NA,28898.572130885797,NA,NA
152528,2020,1,0,1309964.611465,22318.95566630307,0,0.034203186389373
164657,2020,0,0,NA,917.9420241891987,NA,NA
164656,2020,0,0,NA,4675.130948367551,NA,NA
152529,2020,0,0,2802571.7700300002,6699.400373237827,0,0
162467,2020,0,0,NA,5273.37447934045,NA,NA
152530,2020,0,0,925233.2918149999,9541.012682077293,0,0
152531,2020,0,0,429350.78187999997,16940.054815095624,0,0
152573,2020,0,0,2262750.9751,14710.029964342375,0,0
152574,2020,0,0,1706367.0462850004,13608.899312355887,0,0
152575,2020,0,0,1610970.0922150004,16367.82700778283,0,0
152576,2020,0,0,1750089.1060100002,29096.763801076213,0,0
152577,2020,1,0,1742010.5668500003,48888.184499541814,0,0.011742087307846868
152578,2020,0,0,1785975.0876800003,37592.915861238806,0,0
152579,2020,1,0,1740071.0028400002,71567.009553453,0,0.008030085319543995
152580,2020,0,0,1805342.4410100004,30818.022778429364,0,0
152581,2020,0,0,3251072.748125,18414.629139574754,0,0
152532,2020,0,0,429350.78187999997,20389.320316048947,0,0
152533,2020,0,0,406776.92216500005,16554.83283421421,0,0
152534,2020,0,0,594456.770755,3408.3129646799403,0,0
152535,2020,0,0,693183.22088,36835.791706809,0,0
152536,2020,0,0,773529.8058300001,19117.62285397184,0,0
152537,2020,0,0,808651.211415,55190.50951721035,0,0
152538,2020,1,0,567893.41724,30934.33060022957,0,0.05692361109073498
152539,2020,0,0,543268.3673899999,40671.07340020738,0,0
152540,2020,0,0,1000606.6137949999,34984.341382326296,0,0
152541,2020,0,113,2916086.546285,54152.811321926005,0.7155780766104263,0
158677,2020,0,0,2961224.7538149995,3175.7102682838126,0,0
158676,2020,0,0,1377950.72728,859.8887422139177,0,0
164673,2020,0,0,NA,8378.023326005887,NA,NA
162316,2020,0,0,NA,1950.3500009283266,NA,NA
162317,2020,0,0,NA,6773.303961379544,NA,NA
158354,2020,0,0,NA,1290.2859655507698,NA,NA
162235,2020,0,0,NA,261.0658757592845,NA,NA
162236,2020,0,0,NA,3167.6197209781767,NA,NA
158403,2020,0,14,2951972.3899850002,15338.086420747042,0.3092036159383135,0
158404,2020,0,5,2951972.3899850007,4464.481338186845,0.37939071782167716,0
158405,2020,0,22,2951972.3899850002,4386.839671501677,1.6988640543756386,0
158406,2020,0,1,NA,1029.8390872686746,NA,NA
158407,2020,0,0,NA,1412.143674557235,NA,NA
158402,2020,0,0,NA,972.5674396785756,NA,NA
152640,2020,0,1,911142.353665,10431.611453574153,0.10521129412763382,0
152641,2020,2,6,829678.7318400001,15369.946397294572,0.47051008872162375,0.15683669624054122
152642,2020,5,8,827470.79282,52097.69925774575,0.18557470085961317,0.11598418803725825
152643,2020,0,6,NA,48003.49955241556,NA,NA
152644,2020,2,9,NA,45275.26728091906,NA,NA
158840,2020,0,0,NA,5681.899539019516,NA,NA
152645,2020,0,3,1695425.89425,2827.3544461031697,0.6258383704543415,0
152646,2020,0,12,843296.360255,26351.01250430746,0.5400123759894624,0
152647,2020,0,2,NA,21257.93155422413,NA,NA
152648,2020,4,1,383163.23511999997,79713.7583906287,0.03274031719150677,0.13096126876602707
152649,2020,0,0,383163.23511999997,13359.062915685536,0,0
158853,2020,0,0,383163.23511999997,1441.5663668774932,0,0
158854,2020,0,0,383163.23511999997,2219.405654392834,0,0
158855,2020,0,0,383163.23511999997,1889.9666438739864,0,0
158856,2020,0,0,383163.23511999997,14883.008858206345,0,0
152650,2020,0,0,NA,4622.591586037397,NA,NA
164549,2020,0,0,NA,3134.661111686191,NA,NA
152651,2020,1,0,1072099.21745,5129.569570092022,0,0.18183776997948975
158857,2020,0,0,NA,15828.96139113326,NA,NA
162306,2020,0,0,NA,14224.58011761381,NA,NA
162305,2020,0,0,NA,8272.663391989181,NA,NA
152652,2020,0,0,894455.69502,21366.749163223256,0,0
152653,2020,0,0,894455.69502,5550.577036397263,0,0
158838,2020,1,0,908353.349975,40223.398687482986,0,0.027369471678086444
152654,2020,1,1,NA,21460.933060239804,NA,NA
152582,2020,0,99,1004308.8274099999,7672.132667155459,12.84848170782991,0
152583,2020,1,26,1004308.8274099999,4854.596574720795,5.332770856175262,0.20510657139135627
152584,2020,0,38,3956281.217395,12107.956236874803,0.7932783464685008,0
152585,2020,0,2,3956281.217395,768.6127536148571,0.6577112266310075,0
152586,2020,0,40,3956281.217395,26079.245446404362,0.387683944325132,0
152587,2020,0,12,2974050.4629,16206.93190077532,0.24896145045422677,0
164585,2020,1,1,NA,2377.741072138615,NA,NA
157980,2020,0,0,2974050.4629,1185.8137480869714,0,0
157981,2020,1,22,3349362.54218,25353.012148253372,0.2590782514276123,0.01177628415580056
152588,2020,1,0,2538562.966315,8609.339573502823,0,0.045755385856773946
152589,2020,1,6,2488179.0371850003,23408.27386895692,0.10301494467411158,0.01716915744568526
152590,2020,1,9,2163365.472945,6961.962512789288,0.5975591967932864,0.06639546631036515
152591,2020,0,19,2094787.27311,45108.986323096775,0.20107154103253067,0
152592,2020,7,9,1886157.2684,21086.43219788891,0.22628798963012642,0.17600176971232057
152593,2020,1,0,2124003.58861,25186.65572413296,0,0.018692795206469253
152594,2020,4,3,857381.7201100001,10469.779467429009,0.334202351205189,0.44560313494025194
152595,2020,1,12,747920.21958,57157.905118850846,0.28070468982013796,0.023392057485011494
152596,2020,0,6,892697.1060399999,18869.843657692905,0.3561876207858986,0
152597,2020,0,2,895627.5402950001,13343.18760965958,0.16735664606213393,0
152598,2020,1,2,1003663.01028,16318.183550081627,0.12211535129959175,0.061057675649795876
152599,2020,0,0,1355845.79365,2256.1608696176445,0,0
152600,2020,4,1,1204181.8448299996,17892.023808328726,0.04641394223729286,0.18565576894917143
152601,2020,2,1,1237397.837995,16769.190513187546,0.048192399280686346,0.09638479856137269
152602,2020,0,2,1245256.194555,15743.812410184975,0.10201437623167815,0
152603,2020,1,0,1190921.955105,20312.08122541571,0,0.041339219594940683
152604,2020,2,1,1180931.999275,20018.092093243395,0.042301174560483344,0.08460234912096669
160970,2020,0,0,1180931.999275,1070.0990967470718,0,0
152605,2020,8,0,790384.3852799999,45349.06944274605,0,0.22319438022234836
152606,2020,2,0,1051472.69515,19464.936885811574,0,0.09771899605326467
152607,2020,1,0,1051472.69515,792.9913485508351,0,1.1993157896348299
152608,2020,0,0,1051472.69515,416.38760494370644,0,0
160999,2020,0,0,1074105.5498149998,672.3738928271785,0,0
160998,2020,1,1,1074105.549815,16268.67903555529,0.0572269695380771,0.0572269695380771
152609,2020,1,1,1325813.74549,18987.477926674586,0.039723746405661814,0.039723746405661814
161000,2020,0,1,1325813.74549,782.2773281495648,0.9641769368754041,0
152610,2020,0,1,678009.311305,2552.677924339699,0.5777877357813198,0
161002,2020,0,3,678009.311305,13338.783411866081,0.33171825777704633,0
162508,2020,3,3,NA,21854.015409286643,NA,NA
152611,2020,0,0,NA,27061.79546982147,NA,NA
152655,2020,0,0,933358.766325,18287.3767378684,0,0
152656,2020,0,0,988984.3699350001,15679.359601416465,0,0
152657,2020,0,0,988984.3699350001,48619.99607588529,0,0
152658,2020,6,0,NA,23147.66677947815,NA,NA
152659,2020,0,0,822008.36926,7799.716172613074,0,0
152660,2020,0,0,822008.36926,14013.69121176158,0,0
152661,2020,0,0,NA,2431.438053276027,NA,NA
152662,2020,1,0,818679.85177,60234.01214268405,0,0.020278886550283013
152664,2020,0,0,665175.6693099999,18409.523341799508,0,0
152665,2020,0,0,621465.4494550001,47620.32178076345,0,0
152666,2020,0,0,606131.73704,24467.34893897293,0,0
152667,2020,2,0,1306704.2467750004,76837.78149785289,0,0.019919474449679557
152668,2020,0,0,1140494.05552,5573.239701587156,0,0
162250,2020,0,0,NA,47229.76566586746,NA,NA
152669,2020,0,0,2013210.0603650003,23312.05017851117,0,0
152670,2020,0,0,2036231.240355,60516.8796420312,0,0
152671,2020,2,0,2065385.8252299998,83109.72884225514,0,0.01165136850500548
152672,2020,0,0,2672307.9796249997,18391.113098589696,0,0
152673,2020,0,0,2774801.001625,16454.93485577014,0,0
162251,2020,0,0,NA,5424.740803790935,NA,NA
152675,2020,0,0,696343.8507799999,7688.588231897877,0,0
162252,2020,1,0,NA,42003.72312975422,NA,NA
160972,2020,0,0,2995545.2632600004,2705.6521175187113,0,0
152676,2020,0,0,NA,13953.214214375912,NA,NA
152677,2020,0,0,NA,8570.979524310616,NA,NA
152678,2020,0,22,NA,2171.9381035475817,NA,NA
152679,2020,1,0,NA,23651.714669512985,NA,NA
152680,2020,0,0,NA,1956.7071285169275,NA,NA
152681,2020,3,0,NA,35688.915535194574,NA,NA
152682,2020,0,0,NA,24483.900414847507,NA,NA
152612,2020,12,0,588423.3766,34710.93247714763,0,0.5875232363129789
152613,2020,0,0,875542.5422150001,10792.762645597915,0,0
152614,2020,0,0,1171168.89496,1167.1304585055598,0,0
152615,2020,0,0,1171168.8949600004,293.96850464572094,0,0
152616,2020,0,0,791427.4501599999,212.13888159867687,0,0
152617,2020,0,0,791427.4501600002,132.15356238251118,0,0
152618,2020,1,4,791427.4501599999,36435.10815922865,0.13871672242656904,0.03467918060664226
152619,2020,1,0,854915.6103849999,11363.804599641984,0,0.10293261244818197
152620,2020,4,2,854915.6103849999,31781.01463629185,0.07361036821373776,0.14722073642747552
152621,2020,0,0,1076090.0621149999,1915.144092379273,0,0
152622,2020,0,1,1076090.0621149999,3917.0500095733796,0.2372423750231986,0
158792,2020,4,0,838692.6221899999,51635.140429473766,0,0.09236592975692429
152623,2020,0,0,729253.68231,19789.198975428128,0,0
152624,2020,0,2,729253.68231,14200.172367668672,0.19313356134130716,0
152625,2020,0,1,919865.18535,18649.298478852306,0.05829258544949342,0
152626,2020,0,9,914034.949465,30263.31578803586,0.3253592796832468,0
152627,2020,1,5,877825.374125,37096.15826786498,0.1535440311140067,0.030708806222801335
152628,2020,0,4,877825.374125,16697.30721356879,0.27290118611041675,0
152629,2020,1,2,904945.57894,5083.499614148823,0.4347551528334166,0.2173775764167083
152630,2020,0,0,872512.5140600002,6008.322347001371,0,0
152631,2020,1,11,817041.97048,26538.336163930016,0.5073114072212431,0.046119218838294826
152632,2020,1,0,769116.677335,59377.77850870589,0,0.02189696005073215
152633,2020,10,0,857886.5640199999,96657.8370539572,0,0.12059604394653031
152634,2020,0,1,895006.7523100001,2800.3757748373605,0.3989857419387173,0
152635,2020,0,2,974465.8883049999,8331.92717880977,0.246330330251384,0
152636,2020,1,6,881805.5429049999,19828.315230777,0.3431568015541894,0.05719280025903156
152637,2020,2,25,709321.19802,57336.97670968661,0.614698679588115,0.049175894367049194
152638,2020,1,8,919674.9787400002,26394.428311586995,0.3295667248974696,0.0411958406121837
152639,2020,0,3,911142.353665,22934.188561441577,0.14356601341183836,0
158872,2020,0,0,NA,5823.71603125328,NA,NA
158421,2020,1,0,NA,6356.404347863426,NA,NA
158422,2020,0,0,NA,2054.7366876408178,NA,NA
158423,2020,0,0,NA,1302.6342900404625,NA,NA
158424,2020,0,0,NA,3863.431072714056,NA,NA
158420,2020,1,0,2462956.0990850003,10679.044857647963,0,0.038019895459504925
158425,2020,0,0,NA,8547.485628009561,NA,NA
158426,2020,0,0,1828556.00447,9983.291119112635,0,0
162532,2020,0,0,NA,1929.7341638808393,NA,NA
152683,2020,0,0,629176.9241749999,10024.924042277476,0,0
152687,2020,1,0,318020.46456,38541.981379664525,0,0.08158510843403097
152688,2020,3,0,404175.37846,19508.847252716572,0,0.3804694518412357
152689,2020,0,0,659713.735215,52607.70621956226,0,0
152690,2020,1,1,1230900.437225,6618.585560517832,0.12274728263956114,0.12274728263956114
152691,2020,1,0,882951.9812600001,13819.885562232539,0,0.08195179450288628
152692,2020,0,0,928592.0236400001,24120.810011375877,0,0
152693,2020,0,0,928592.0236400001,16609.265233602055,0,0
152694,2020,1,0,NA,92992.04838998296,NA,NA
152695,2020,0,0,NA,11236.475808133513,NA,NA
162191,2020,0,0,NA,2170.1003904204836,NA,NA
152696,2020,1,0,NA,74771.54780240564,NA,NA
159885,2020,0,0,NA,10401.720304012208,NA,NA
152697,2020,0,0,NA,3938.593657073083,NA,NA
159886,2020,0,0,882069.267815,17197.561428320983,0,0
152698,2020,0,0,1582994.6500599997,1738.3831246140305,0,0
159887,2020,1,0,NA,35751.065478115284,NA,NA
152699,2020,0,0,4549128.9619350005,2054.7405507417443,0,0
159890,2020,0,0,NA,2072.2949038199645,NA,NA
159891,2020,0,0,3642379.140545001,16355.331614347784,0,0
152700,2020,0,0,3512388.16355,2230.421614620406,0,0
159892,2020,1,0,3512388.16355,24297.507955220102,0,0.011717521580944914
152701,2020,4,0,1587044.004955,21758.698531676404,0,0.11583454775275871
152702,2020,0,3,1572749.70888,5245.816247308691,0.36362067392028513,0
152703,2020,0,13,1574355.7369850003,36404.08801250094,0.22682468977318943,0
152704,2020,1,3,680328.0351249999,14766.720300398305,0.2986199634579569,0.09953998781931896
152705,2020,0,25,1093334.0447350002,11698.058700051673,1.9546695196758304,0
152706,2020,1,7,1795438.43246,2459.2264785017014,1.5853640159308666,0.2264805737044095
162449,2020,0,1,NA,5465.777432588106,NA,NA
159922,2020,0,0,1795438.43246,3356.957960766567,0,0
152708,2020,0,0,950492.9584049999,4829.5543528912385,0,0
152709,2020,0,0,1051269.57265,4993.581077844953,0,0
152710,2020,1,0,1051269.57265,30433.419557426423,0,0.03125612622768553
152711,2020,1,0,1051269.57265,4500.288272661807,0,0.21137108238277472
152712,2020,0,0,NA,44749.79025680216,NA,NA
152713,2020,0,0,NA,22818.159000649168,NA,NA
152714,2020,0,0,NA,17553.87248726549,NA,NA
152715,2020,0,0,1730379.5899999999,25445.657820995533,0,0
152716,2020,0,0,1730379.5899999999,4087.374877485332,0,0
152717,2020,0,0,1113053.701905,15096.550656818783,0,0
158600,2020,0,2,1379307.204155,5669.999648796748,0.25573252053856566,0
158601,2020,0,3,669294.025265,2816.3924907859937,1.5915164391200771,0
164858,2020,0,0,NA,1497.11976361099,NA,NA
158547,2020,0,1,NA,8696.42514004216,NA,NA
158507,2020,0,0,279127.681875,2048.1926577774916,0,0
152770,2020,0,5,1344762.6285100002,31697.62163453741,0.11729991459278685,0
152771,2020,0,10,1344762.6285100002,25799.916230842613,0.28822793665359725,0
152772,2020,0,6,1344762.6285100002,13887.850996526407,0.3212702939963004,0
152773,2020,1,26,1352990.80672,36118.5547535493,0.532044720653589,0.0204632584866765
152774,2020,0,8,1405542.4131800001,17358.128185808757,0.32790130153728714,0
152775,2020,0,12,1583117.8795349998,17488.14275123321,0.43343532415499575,0
152776,2020,0,18,1440377.885795,34286.39256341151,0.3644804736699113,0
152777,2020,1,28,2240224.97601,24856.017122583497,0.502845834791392,0.01795877981397829
152778,2020,0,0,NA,11680.553544034794,NA,NA
152779,2020,1,22,1277246.8122749997,30133.165469610445,0.5716143157958161,0.025982468899809825
152780,2020,0,10,1571628.98441,32510.952575729963,0.19571327116758067,0
152781,2020,0,3,1316163.67328,9565.578720327643,0.23828686563913434,0
152782,2020,0,0,1130323.88094,4019.6308318054957,0,0
152783,2020,1,11,1130323.88094,13957.215899161041,0.697253953438548,0.063386723039868
152784,2020,0,9,1083687.663405,16858.763815023733,0.4926206961456008,0
152785,2020,0,1,1065359.3073949998,2613.5965349061717,0.35914129964383673,0
152786,2020,0,19,1231431.25563,35524.664018391806,0.43432362087989096,0
152787,2020,0,3,2833111.2218449996,2834.9543860024514,0.3735180166385147,0
152788,2020,0,5,2849882.77876,9556.470164242131,0.18358851082853686,0
152789,2020,1,3,2849882.77876,7532.927577650836,0.1397431297310591,0.04658104324368637
152790,2020,1,5,1643637.341825,24847.74672701699,0.1224269396023772,0.02448538792047544
152791,2020,1,26,1703111.2090550002,18546.50243775046,0.8231297903208183,0.03165883808926224
152792,2020,0,30,1703111.2090550002,15034.220073454964,1.1716485090614666,0
152793,2020,0,48,3385123.959205,8670.494125802094,1.6353955526263402,0
152794,2020,0,66,NA,5927.610879422035,NA,NA
152795,2020,0,60,NA,9274.90685369123,NA,NA
152796,2020,7,101,NA,30160.836511176643,NA,NA
152797,2020,2,28,6445040.980165001,4799.416890030935,0.9051985981116878,0.06465704272226341
152798,2020,0,72,7543131.036585,6162.207939373515,1.5489753089425484,0
152799,2020,1,38,7200529.35831,2427.1544572517446,2.1743114690642202,0.05721872287011106
152800,2020,0,122,7200529.35831,6682.567158418712,2.5354326182046516,0
162502,2020,0,22,NA,2598.497040784894,NA,NA
152801,2020,0,26,6038490.362745,2784.3468385273522,1.5463992744742954,0
152802,2020,2,41,4717048.345260002,14476.066696325679,0.6004307889771594,0.02928930677937363
152803,2020,0,3,4694815.832085,1029.5539900830147,0.6206597300470902,0
152804,2020,0,36,4446986.913715,24162.187884660576,0.335042879295041,0
152805,2020,0,12,4035705.0297850003,9811.463940734106,0.30305958061250277,0
152806,2020,0,18,3059056.8028300004,16995.574234555075,0.3462175836110921,0
152807,2020,1,19,3059056.8028300004,15911.088898678949,0.3903607622323897,0.020545303275388935
152808,2020,4,29,3238232.0357150002,23627.47953584301,0.37902917246139745,0.05227988585674447
152809,2020,0,21,3143552.3248949996,11474.162194036717,0.5822072597287121,0
152810,2020,0,3,3143552.3248949996,3348.1385854525874,0.28503430693863685,0
152811,2020,2,21,3089179.7980400007,23654.817110699878,0.28737998253652985,0.027369522146336176
152812,2020,0,6,2874164.4358800002,7009.672288630671,0.2978118157836272,0
152813,2020,0,6,2874164.4358800002,8397.693115208076,0.24858770184691945,0
152814,2020,2,12,3244703.0583,21194.076959109047,0.17449853328059806,0.029083088880099677
152815,2020,1,0,1824870.7531350001,7269.536147384742,0,0.07538087750124851
152816,2020,0,0,3541456.003985,3773.9517753599616,0,0
152817,2020,3,44,3353654.7563949996,30591.076760244425,0.4288837196381968,0.02924207179351342
152818,2020,0,30,4030877.06857,23683.473213105415,0.3142507397146861,0
152819,2020,0,49,1929651.78968,50202.71439744044,0.5058129381119967,0
152820,2020,0,0,2179968.11151,21887.112231065734,0,0
152821,2020,0,8,2179968.11151,17863.460246112125,0.205434915782021,0
152822,2020,0,14,2729598.8449999997,24667.38816655254,0.20792468012068543,0
152823,2020,4,0,1683172.65299,24831.12005755402,0,0.09570508541328068
152824,2020,0,6,1725439.00986,13020.13152977981,0.2670768628390168,0
152825,2020,1,32,1679922.008615,36957.18264022462,0.5154208731269552,0.01610690228521735
152718,2020,1,19,1323186.257585,34884.365542845844,0.411625044389917,0.021664476020521944
152719,2020,0,0,1097731.3519400002,6920.36568742325,0,0
152720,2020,0,5,230338.30087,21393.47335792867,1.0146646842655724,0
152721,2020,1,3,230338.30087,87415.46495937443,0.1489933290418682,0.049664443013956075
160989,2020,0,0,230338.30087,2010.165351559998,0,0
152854,2020,0,0,2073544.0022800001,571.4224630061889,0,0
152855,2020,0,24,1556450.7926549998,17696.208164073007,0.8713560047648546,0
152856,2020,0,15,2282960.53746,5616.6987461317685,1.169800287154805,0
152857,2020,0,20,2546581.7918399996,15273.740790093228,0.51419393551043735,0
152858,2020,0,11,2556158.20924,1008.2987505875565,4.267914650549436,0
152859,2020,0,0,2556158.20924,956.1817295565194,0,0
152860,2020,0,8,2305987.6775350003,1053.4762225611923,3.2931253868058916,0
152861,2020,0,5,2305987.6775350003,850.904588265287,2.5481920511097247,0
152862,2020,0,17,3699340.1886349996,8655.449856066123,0.5309272376640952,0
152863,2020,0,6,1171354.69018,14127.920540834519,0.36256392179302244,0
152864,2020,0,1,1130469.104585,1750.784460173624,0.5052526722069963,0
152865,2020,0,6,1079691.9288350001,14291.374644498614,0.3888457810518726,0
152866,2020,0,4,1353275.605635,16549.90732232064,0.178598650076827,0
152867,2020,0,2,1353275.605635,5841.160165544813,0.25301404369104213,0
152868,2020,0,4,1632999.6172099998,3017.090018886877,0.8118684044745021,0
152869,2020,0,0,1632999.6172099998,2094.4734982332197,0,0
152870,2020,0,0,1741692.350725,2344.1534035284985,0,0
152871,2020,0,3,1366562.177225,3490.458730791438,0.6289401946647637,0
152872,2020,1,38,1366562.177225,45591.813468571316,0.609912217499393,0.01605032151314192
152873,2020,0,8,1434441.9517500002,42421.700644359225,0.13146766027758372,0
152874,2020,0,13,2901601.9340999997,41456.27174514169,0.1080725198711023,0
152875,2020,0,0,NA,25172.904752381524,NA,NA
152876,2020,1,1,NA,17671.171387630075,NA,NA
152877,2020,0,0,NA,9977.92774300265,NA,NA
152878,2020,0,10,669294.025265,23174.19873357172,0.6447306621230783,0
